country,iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations,vaccines
Afghanistan,AFG,2021-02-22,0.0,,,Oxford/AstraZeneca
Afghanistan,AFG,2021-02-23,,,1367.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-02-24,,,1367.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-02-25,,,1367.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-02-26,,,1367.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-02-27,,,1367.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-02-28,8200.0,,1367.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-01,,,1580.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-02,,,1794.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-03,,,2008.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-04,,,2221.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-05,,,2435.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-06,,,2649.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-07,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-08,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-09,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-10,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-11,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-12,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-13,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-14,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-15,,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-16,54000.0,,2862.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-17,,,2882.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-18,,,2902.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-19,,,2921.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-20,,,2941.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-21,,,2961.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-22,,,2980.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-23,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-24,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-25,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-26,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-27,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-28,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-29,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-30,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-03-31,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-01,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-02,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-03,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-04,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-05,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-06,,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-07,120000.0,,3000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-08,,,3714.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-09,,,4429.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-10,,,5143.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-11,,,5857.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-12,,,6571.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-13,,,7286.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-14,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-15,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-16,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-17,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-18,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-19,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-20,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-21,,,8000.0,Oxford/AstraZeneca
Afghanistan,AFG,2021-04-22,240000.0,,8000.0,Oxford/AstraZeneca
Albania,ALB,2021-01-10,0.0,,,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-11,,,64.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-12,128.0,,64.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-13,188.0,,63.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-14,266.0,,66.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-15,308.0,,62.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-16,369.0,,62.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-17,405.0,,58.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-18,447.0,,55.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-19,483.0,,51.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-20,519.0,,47.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-21,549.0,,40.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-22,,,34.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-23,,,26.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-24,,,21.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-25,,,15.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-26,,,9.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-27,,,4.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-28,,,0.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-29,,,0.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-30,,,0.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-01-31,,,0.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-01,,,0.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-02,550.0,1.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-03,,,12.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-04,,,24.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-05,,,35.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-06,,,47.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-07,,,59.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-08,,,71.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-09,1127.0,438.0,82.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-10,,,81.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-11,,,79.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-12,,,78.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-13,,,76.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-14,,,75.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-15,,,73.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-16,,,72.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-17,1701.0,611.0,72.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-18,3049.0,611.0,254.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-19,4177.0,,405.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-20,,,516.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-21,,,627.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-22,6728.0,655.0,739.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-23,,,891.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-24,,,1043.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-25,10135.0,,1012.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-26,,,1000.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-27,,,1027.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-02-28,,,1054.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-01,14295.0,,1081.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-02,,,1026.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-03,15793.0,,971.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-04,,,927.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-05,,,897.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-06,,,867.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-07,,,838.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-08,,,808.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-09,,,820.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-10,21613.0,,831.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-11,,,857.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-12,23635.0,,883.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-13,,,1042.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-14,,,1201.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-15,,,1361.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-16,,,1520.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-17,33369.0,,1679.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-18,,,1960.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-19,,,2240.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-20,,,2386.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-21,,,2533.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-22,48229.0,,2679.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-23,51690.0,,2895.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-24,53992.0,,2946.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-25,59348.0,,3287.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-26,62248.0,,3276.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-27,64075.0,,3113.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-28,78000.0,,4678.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-29,,,7204.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-30,119321.0,,9662.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-03-31,138846.0,,12122.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-01,155463.0,,13731.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-02,172486.0,,15748.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-03,185496.0,,17346.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-04,192882.0,,16412.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-05,206708.0,,15435.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-06,221588.0,,14610.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-07,232379.0,,13362.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-08,242542.0,,12440.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-09,250676.0,,11170.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-10,256810.0,,10188.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-11,,,9898.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-12,267531.0,,8689.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-13,281216.0,,8518.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-14,,,8639.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-15,304488.0,,8849.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-16,314622.0,,9135.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-17,324840.0,,9719.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-18,332905.0,,10105.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-19,345934.0,,11200.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-20,350000.0,,9826.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-21,372075.0,,11318.0,"Pfizer/BioNTech, Sinovac"
Albania,ALB,2021-04-22,382998.0,,11216.0,"Pfizer/BioNTech, Sinovac"
Algeria,DZA,2021-01-29,0.0,,,Sputnik V
Algeria,DZA,2021-01-30,30.0,,30.0,Sputnik V
Algeria,DZA,2021-01-31,,,1889.0,Sputnik V
Algeria,DZA,2021-02-01,,,2509.0,Sputnik V
Algeria,DZA,2021-02-02,,,2819.0,Sputnik V
Algeria,DZA,2021-02-03,,,3005.0,Sputnik V
Algeria,DZA,2021-02-04,,,3129.0,Sputnik V
Algeria,DZA,2021-02-05,,,3217.0,Sputnik V
Algeria,DZA,2021-02-06,,,3748.0,Sputnik V
Algeria,DZA,2021-02-07,,,3748.0,Sputnik V
Algeria,DZA,2021-02-08,,,3748.0,Sputnik V
Algeria,DZA,2021-02-09,,,3748.0,Sputnik V
Algeria,DZA,2021-02-10,,,3748.0,Sputnik V
Algeria,DZA,2021-02-11,,,3748.0,Sputnik V
Algeria,DZA,2021-02-12,,,3748.0,Sputnik V
Algeria,DZA,2021-02-13,,,3748.0,Sputnik V
Algeria,DZA,2021-02-14,,,3748.0,Sputnik V
Algeria,DZA,2021-02-15,,,3748.0,Sputnik V
Algeria,DZA,2021-02-16,,,3748.0,Sputnik V
Algeria,DZA,2021-02-17,,,3748.0,Sputnik V
Algeria,DZA,2021-02-18,,,3748.0,Sputnik V
Algeria,DZA,2021-02-19,75000.0,,3748.0,Sputnik V
Andorra,AND,2021-01-25,576.0,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-01-26,,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-01-27,,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-01-28,,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-01-29,,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-01-30,,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-01-31,,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-01,1036.0,,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-02,,,60.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-03,,,55.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-04,,,50.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-05,,,44.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-06,,,39.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-07,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-08,,,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-09,,,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-10,1291.0,,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-11,,,48.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-12,1622.0,,68.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-13,,,74.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-14,,,81.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-15,,,87.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-16,,,94.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-17,,,100.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-18,,,87.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-19,2141.0,,74.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-20,,,71.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-21,,,67.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-22,,,64.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-23,,,60.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-24,2390.0,,57.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-25,,,56.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-26,2526.0,,55.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-27,,,63.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-02-28,,,72.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-01,,,80.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-02,,,89.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-03,,,97.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-04,,,103.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-05,,,108.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-06,,,108.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-07,,,108.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-08,3611.0,1172.0,108.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-09,,,186.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-10,4914.0,1264.0,264.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-11,,,347.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-12,,,430.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-13,,,513.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-14,,,596.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-15,8363.0,1265.0,679.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-16,,,619.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-17,,,559.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-18,,,493.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-19,9288.0,,428.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-20,,,357.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-21,,,287.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-22,,,217.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-23,,,212.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-24,,,207.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-25,,,202.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-26,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-27,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-28,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-29,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-30,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-03-31,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-01,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-02,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-03,,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-04,12440.0,,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-05,15269.0,4484.0,573.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-06,,,588.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-07,,,603.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-08,,,619.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-09,,,634.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-10,,,649.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-11,17091.0,,664.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-12,19064.0,,542.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-13,,,649.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-14,,,755.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-15,,,862.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-16,,,969.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-17,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-18,,,1182.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,AND,2021-04-19,26414.0,4681.0,1050.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Angola,AGO,2021-03-01,0.0,,,Oxford/AstraZeneca
Angola,AGO,2021-03-02,,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-03,,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-04,,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-05,,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-06,,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-07,,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-08,6169.0,,881.0,Oxford/AstraZeneca
Angola,AGO,2021-03-09,,,1367.0,Oxford/AstraZeneca
Angola,AGO,2021-03-10,,,1853.0,Oxford/AstraZeneca
Angola,AGO,2021-03-11,,,2339.0,Oxford/AstraZeneca
Angola,AGO,2021-03-12,,,2825.0,Oxford/AstraZeneca
Angola,AGO,2021-03-13,,,3311.0,Oxford/AstraZeneca
Angola,AGO,2021-03-14,,,3797.0,Oxford/AstraZeneca
Angola,AGO,2021-03-15,,,4283.0,Oxford/AstraZeneca
Angola,AGO,2021-03-16,,,4283.0,Oxford/AstraZeneca
Angola,AGO,2021-03-17,,,4283.0,Oxford/AstraZeneca
Angola,AGO,2021-03-18,49000.0,,4283.0,Oxford/AstraZeneca
Angola,AGO,2021-03-19,,,4577.0,Oxford/AstraZeneca
Angola,AGO,2021-03-20,,,4870.0,Oxford/AstraZeneca
Angola,AGO,2021-03-21,,,5163.0,Oxford/AstraZeneca
Angola,AGO,2021-03-22,,,5457.0,Oxford/AstraZeneca
Angola,AGO,2021-03-23,,,5750.0,Oxford/AstraZeneca
Angola,AGO,2021-03-24,87022.0,,6044.0,Oxford/AstraZeneca
Angola,AGO,2021-03-25,,,6681.0,Oxford/AstraZeneca
Angola,AGO,2021-03-26,,,7025.0,Oxford/AstraZeneca
Angola,AGO,2021-03-27,,,7369.0,Oxford/AstraZeneca
Angola,AGO,2021-03-28,,,7713.0,Oxford/AstraZeneca
Angola,AGO,2021-03-29,130750.0,,8057.0,Oxford/AstraZeneca
Angola,AGO,2021-03-30,,,8060.0,Oxford/AstraZeneca
Angola,AGO,2021-03-31,,,8062.0,Oxford/AstraZeneca
Angola,AGO,2021-04-01,,,7720.0,Oxford/AstraZeneca
Angola,AGO,2021-04-02,,,7379.0,Oxford/AstraZeneca
Angola,AGO,2021-04-03,,,7037.0,Oxford/AstraZeneca
Angola,AGO,2021-04-04,,,6695.0,Oxford/AstraZeneca
Angola,AGO,2021-04-05,,,6354.0,Oxford/AstraZeneca
Angola,AGO,2021-04-06,181578.0,,6354.0,Oxford/AstraZeneca
Angola,AGO,2021-04-07,,,7271.0,Oxford/AstraZeneca
Angola,AGO,2021-04-08,,,8188.0,Oxford/AstraZeneca
Angola,AGO,2021-04-09,,,9105.0,Oxford/AstraZeneca
Angola,AGO,2021-04-10,,,10022.0,Oxford/AstraZeneca
Angola,AGO,2021-04-11,245442.0,,10939.0,Oxford/AstraZeneca
Angola,AGO,2021-04-12,,,12710.0,Oxford/AstraZeneca
Angola,AGO,2021-04-13,,,14481.0,Oxford/AstraZeneca
Angola,AGO,2021-04-14,,,15335.0,Oxford/AstraZeneca
Angola,AGO,2021-04-15,,,16189.0,Oxford/AstraZeneca
Angola,AGO,2021-04-16,,,17043.0,Oxford/AstraZeneca
Angola,AGO,2021-04-17,,,17897.0,Oxford/AstraZeneca
Angola,AGO,2021-04-18,,,18751.0,Oxford/AstraZeneca
Angola,AGO,2021-04-19,395447.0,,18751.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-04,0.0,,,Oxford/AstraZeneca
Anguilla,AIA,2021-02-05,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-06,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-07,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-08,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-09,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-10,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-11,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-12,,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-13,1341.0,,149.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-14,2762.0,,331.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-15,,,323.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-16,,,316.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-17,,,309.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-18,,,301.0,Oxford/AstraZeneca
Anguilla,AIA,2021-02-19,,,294.0,Oxford/AstraZeneca
